CMDLINE ./a.out /MMCI/TM/scratch/ghaffari/experiments/grem/hgvg-filtered/vg/1000genomes-sv-filtered-af_ge_1/wg.vg
MEM 8229.812500 1594659088.5549
MEM 8229.812500 1594659088.6555
MEM 8232.574219 1594659088.7562
MEM 8234.765625 1594659088.8569
MEM 8240.019531 1594659088.9575
MEM 8250.589844 1594659089.0582
MEM 8263.738281 1594659089.1588
MEM 8265.488281 1594659089.2594
MEM 8265.488281 1594659089.3601
MEM 8274.449219 1594659089.4607
MEM 8287.597656 1594659089.5614
MEM 8290.949219 1594659089.6620
MEM 8294.558594 1594659089.7627
MEM 8297.910156 1594659089.8633
MEM 8301.519531 1594659089.9640
MEM 8304.355469 1594659090.0646
MEM 8313.121094 1594659090.1652
MEM 8323.691406 1594659090.2659
MEM 8335.035156 1594659090.3665
MEM 8335.132812 1594659090.4672
MEM 8336.980469 1594659090.5678
MEM 8351.933594 1594659090.6685
MEM 8352.707031 1594659090.7691
MEM 8352.707031 1594659090.8698
MEM 8352.707031 1594659090.9704
MEM 8352.707031 1594659091.0710
MEM 8354.253906 1594659091.1717
MEM 8356.316406 1594659091.2723
MEM 8366.371094 1594659091.3730
MEM 8377.199219 1594659091.4736
MEM 8383.128906 1594659091.5743
MEM 8383.128906 1594659091.6749
MEM 8392.914062 1594659091.7756
MEM 8400.648438 1594659091.8762
MEM 8400.648438 1594659091.9769
MEM 8403.484375 1594659092.0775
MEM 8407.093750 1594659092.1782
MEM 8410.445312 1594659092.2788
MEM 8413.281250 1594659092.3795
MEM 8418.679688 1594659092.4801
MEM 8429.250000 1594659092.5808
MEM 8440.593750 1594659092.6814
MEM 8442.351562 1594659092.7821
MEM 8442.351562 1594659092.8827
MEM 8456.500000 1594659092.9834
MEM 8459.851562 1594659093.0840
MEM 8459.851562 1594659093.1846
MEM 8463.203125 1594659093.2853
MEM 8466.812500 1594659093.3859
MEM 8470.421875 1594659093.4866
MEM 8480.218750 1594659093.5872
MEM 8488.210938 1594659093.6878
MEM 8499.039062 1594659093.7885
MEM 8508.578125 1594659093.8891
MEM 8508.578125 1594659093.9898
MEM 8512.687500 1594659094.0904
MEM 8526.089844 1594659094.1911
MEM 8526.089844 1594659094.2917
MEM 8526.089844 1594659094.3924
MEM 8526.089844 1594659094.4931
MEM 8526.089844 1594659094.5938
MEM 8528.410156 1594659094.6944
MEM 8530.472656 1594659094.7950
MEM 8541.300781 1594659094.8957
MEM 8552.386719 1594659094.9964
MEM 8557.285156 1594659095.0970
MEM 8557.285156 1594659095.1977
MEM 8614.890625 1594659095.2983
MEM 8709.765625 1594659095.3989
MEM 8799.097656 1594659095.4996
MEM 8888.429688 1594659095.6003
MEM 8977.890625 1594659095.7009
MEM 9067.093750 1594659095.8015
MEM 9171.316406 1594659095.9022
MEM 9268.093750 1594659096.0028
MEM 9393.882812 1594659096.1035
MEM 9517.890625 1594659096.2041
MEM 9583.632812 1594659096.3048
MEM 9583.632812 1594659096.4054
MEM 8665.855469 1594659096.5061
MEM 8575.175781 1594659096.6067
MEM 8577.175781 1594659096.7073
MEM 8577.175781 1594659096.8080
MEM 8579.292969 1594659096.9086
MEM 8582.644531 1594659097.0093
MEM 8586.253906 1594659097.1099
MEM 8588.312500 1594659097.2106
MEM 8599.339844 1594659097.3112
MEM 8609.339844 1594659097.4119
MEM 8614.808594 1594659097.5125
MEM 8614.808594 1594659097.6131
MEM 8624.808594 1594659097.7138
MEM 8632.808594 1594659097.8144
MEM 8632.808594 1594659097.9151
MEM 8632.808594 1594659098.0157
MEM 8634.667969 1594659098.1164
MEM 8638.019531 1594659098.2170
MEM 8640.855469 1594659098.3176
MEM 8647.328125 1594659098.4183
MEM 8649.496094 1594659098.5189
MEM 8649.496094 1594659098.6197
MEM 8651.496094 1594659098.7204
MEM 8653.496094 1594659098.8211
MEM 8653.496094 1594659098.9217
MEM 8657.496094 1594659099.0224
MEM 8657.496094 1594659099.1230
MEM 8665.496094 1594659099.2237
MEM 8667.800781 1594659099.3243
MEM 8676.242188 1594659099.4249
MEM 8676.757812 1594659099.5256
MEM 8680.367188 1594659099.6263
MEM 8686.554688 1594659099.7269
MEM 8696.867188 1594659099.8276
MEM 8706.933594 1594659099.9282
MEM 8706.933594 1594659100.0288
MEM 8718.304688 1594659100.1295
MEM 8736.093750 1594659100.2301
MEM 8739.703125 1594659100.3308
MEM 8743.054688 1594659100.4314
MEM 8746.664062 1594659100.5320
MEM 8750.273438 1594659100.6327
MEM 8753.109375 1594659100.7333
MEM 8760.328125 1594659100.8339
MEM 8770.898438 1594659100.9346
MEM 8782.500000 1594659101.0352
MEM 8783.273438 1594659101.1359
MEM 8785.074219 1594659101.2365
MEM 8799.769531 1594659101.3371
MEM 8800.800781 1594659101.4378
MEM 8800.800781 1594659101.5384
MEM 8804.152344 1594659101.6391
MEM 8807.761719 1594659101.7397
MEM 8811.113281 1594659101.8404
MEM 8813.152344 1594659101.9410
MEM 8823.464844 1594659102.0417
MEM 8836.871094 1594659102.1423
MEM 8840.597656 1594659102.2430
MEM 8840.597656 1594659102.3436
MEM 8854.000000 1594659102.4443
MEM 8858.125000 1594659102.5449
MEM 8858.125000 1594659102.6456
MEM 8861.476562 1594659102.7464
MEM 8865.085938 1594659102.8470
MEM 8868.695312 1594659102.9476
MEM 8874.625000 1594659103.0483
MEM 8884.164062 1594659103.1489
MEM 8895.250000 1594659103.2496
MEM 8902.468750 1594659103.3502
MEM 8902.468750 1594659103.4509
MEM 8911.449219 1594659103.5516
MEM 8920.207031 1594659103.6522
MEM 8920.207031 1594659103.7530
MEM 8920.207031 1594659103.8536
MEM 8921.238281 1594659103.9543
MEM 8924.847656 1594659104.0549
MEM 8927.167969 1594659104.1556
MEM 8934.386719 1594659104.2562
MEM 8945.472656 1594659104.3569
MEM 8957.074219 1594659104.4575
MEM 8957.074219 1594659104.5582
MEM 8959.648438 1594659104.6588
MEM 8974.085938 1594659104.7595
MEM 8974.859375 1594659104.8601
MEM 8975.890625 1594659104.9608
MEM 8979.242188 1594659105.0614
MEM 8982.851562 1594659105.1621
MEM 8986.460938 1594659105.2628
MEM 8988.523438 1594659105.3634
MEM 8998.835938 1594659105.4640
MEM 9009.664062 1594659105.5647
MEM 9017.398438 1594659105.6653
MEM 9017.398438 1594659105.7660
MEM 9024.601562 1594659105.8666
MEM 9034.914062 1594659105.9673
MEM 9034.914062 1594659106.0679
MEM 9036.203125 1594659106.1685
MEM 9039.812500 1594659106.2692
MEM 9043.421875 1594659106.3698
MEM 9046.515625 1594659106.4705
MEM 9058.375000 1594659106.5711
MEM 9069.203125 1594659106.6718
MEM 9080.804688 1594659106.7724
MEM 9083.382812 1594659106.8731
MEM 9083.382812 1594659106.9738
MEM 9096.531250 1594659107.0744
MEM 9100.914062 1594659107.1750
MEM 9100.914062 1594659107.2757
MEM 9100.914062 1594659107.3764
MEM 9100.914062 1594659107.4770
MEM 9100.914062 1594659107.5777
MEM 9103.207031 1594659107.6783
MEM 9112.488281 1594659107.7790
MEM 9124.089844 1594659107.8797
MEM 9127.957031 1594659107.9803
MEM 9127.957031 1594659108.0809
MEM 9140.066406 1594659108.1816
MEM 9145.480469 1594659108.2822
MEM 9145.480469 1594659108.3829
MEM 9145.480469 1594659108.4836
MEM 9147.542969 1594659108.5842
MEM 9151.152344 1594659108.6849
MEM 9153.214844 1594659108.7855
MEM 9157.339844 1594659108.8861
MEM 9159.914062 1594659108.9869
MEM 9161.199219 1594659109.0875
MEM 9164.550781 1594659109.1882
MEM 9164.640625 1594659109.2888
MEM 9169.035156 1594659109.3894
MEM 9169.035156 1594659109.4901
MEM 9169.035156 1594659109.5908
MEM 9177.882812 1594659109.6914
MEM 9183.554688 1594659109.7921
MEM 9187.164062 1594659109.8927
MEM 9190.937500 1594659109.9934
MEM 9201.765625 1594659110.0940
MEM 9211.304688 1594659110.1947
MEM 9211.304688 1594659110.2953
MEM 9226.257812 1594659110.3960
MEM 9237.601562 1594659110.4967
MEM 9241.210938 1594659110.5974
MEM 9244.820312 1594659110.6980
MEM 9248.429688 1594659110.7987
MEM 9252.039062 1594659110.8993
MEM 9254.359375 1594659111.0000
MEM 9265.187500 1594659111.1006
MEM 9275.757812 1594659111.2012
MEM 9284.523438 1594659111.3019
MEM 9284.523438 1594659111.4025
MEM 9292.257812 1594659111.5032
MEM 9302.054688 1594659111.6038
MEM 9304.117188 1594659111.7045
MEM 9307.726562 1594659111.8051
MEM 9311.593750 1594659111.9058
MEM 9315.203125 1594659112.0064
MEM 9318.039062 1594659112.1070
MEM 9323.710938 1594659112.2076
MEM 9336.343750 1594659112.3083
MEM 9348.203125 1594659112.4089
MEM 9349.234375 1594659112.5096
MEM 9351.023438 1594659112.6102
MEM 9364.687500 1594659112.7109
MEM 9367.007812 1594659112.8115
MEM 9369.585938 1594659112.9122
MEM 9373.195312 1594659113.0128
MEM 9376.804688 1594659113.1134
MEM 9380.156250 1594659113.2141
MEM 9386.085938 1594659113.3147
MEM 9396.140625 1594659113.4153
MEM 9407.226562 1594659113.5160
MEM 9384.808594 1594659113.6167
MEM 9384.808594 1594659113.7173
MEM 9399.492188 1594659113.8179
MEM 9419.859375 1594659113.9186
MEM 9423.468750 1594659114.0193
MEM 9427.078125 1594659114.1200
MEM 9430.687500 1594659114.2206
MEM 9434.296875 1594659114.3212
MEM 9437.132812 1594659114.4219
MEM 9443.320312 1594659114.5225
MEM 9454.406250 1594659114.6232
MEM 9466.523438 1594659114.7238
MEM 9466.523438 1594659114.8245
MEM 9469.097656 1594659114.9251
MEM 9483.019531 1594659115.0258
MEM 9484.050781 1594659115.1264
MEM 9484.050781 1594659115.2270
MEM 9486.886719 1594659115.3277
MEM 9490.496094 1594659115.4283
MEM 9494.105469 1594659115.5290
MEM 9496.167969 1594659115.6297
MEM 9506.996094 1594659115.7303
MEM 9518.082031 1594659115.8310
MEM 9524.527344 1594659115.9316
MEM 9524.527344 1594659116.0322
MEM 9533.550781 1594659116.1329
MEM 9542.316406 1594659116.2335
MEM 9542.316406 1594659116.3342
MEM 9543.605469 1594659116.4348
MEM 9547.214844 1594659116.5355
MEM 9550.824219 1594659116.6361
MEM 9553.660156 1594659116.7368
MEM 9567.324219 1594659116.8374
MEM 9578.152344 1594659116.9381
MEM 9588.464844 1594659117.0387
MEM 9588.464844 1594659117.1393
MEM 9592.843750 1594659117.2400
MEM 9605.992188 1594659117.3406
MEM 9605.992188 1594659117.4413
MEM 9605.992188 1594659117.5419
MEM 9605.992188 1594659117.6426
MEM 9605.992188 1594659117.7432
MEM 9648.531250 1594659117.8439
MEM 9783.367188 1594659117.9445
MEM 9917.687500 1594659118.0452
MEM 10053.554688 1594659118.1458
MEM 10189.937500 1594659118.2465
MEM 10326.578125 1594659118.3471
MEM 10462.960938 1594659118.4478
MEM 10599.859375 1594659118.5484
MEM 10736.242188 1594659118.6490
MEM 10872.367188 1594659118.7498
MEM 11007.976562 1594659118.8505
MEM 11141.781250 1594659118.9512
MEM 11275.070312 1594659119.0518
MEM 11410.937500 1594659119.1524
MEM 11546.804688 1594659119.2531
MEM 11683.445312 1594659119.3537
MEM 11813.898438 1594659119.4544
MEM 11936.101562 1594659119.5550
MEM 12059.593750 1594659119.6557
MEM 12188.500000 1594659119.7563
MEM 10918.187500 1594659119.8570
MEM 10918.953125 1594659119.9576
MEM 10931.722656 1594659120.0582
MEM 10936.468750 1594659120.1589
MEM 10940.980469 1594659120.2596
MEM 10947.742188 1594659120.3602
MEM 10947.742188 1594659120.4609
MEM 10947.742188 1594659120.5615
MEM 10947.742188 1594659120.6622
MEM 10947.996094 1594659120.7630
MEM 10949.996094 1594659120.8637
MEM 10952.250000 1594659120.9643
MEM 10956.250000 1594659121.0650
MEM 10958.250000 1594659121.1656
MEM 10958.250000 1594659121.2663
MEM 10965.312500 1594659121.3669
MEM 10976.648438 1594659121.4676
MEM 10980.000000 1594659121.5682
MEM 10983.351562 1594659121.6689
MEM 10988.960938 1594659121.7696
MEM 10998.960938 1594659121.8702
MEM 11010.722656 1594659121.9708
MEM 11010.722656 1594659122.0715
MEM 11023.281250 1594659122.1721
MEM 11040.031250 1594659122.2727
MEM 11043.382812 1594659122.3734
MEM 11046.476562 1594659122.4740
MEM 11049.828125 1594659122.5747
MEM 11053.179688 1594659122.6754
MEM 11056.273438 1594659122.7760
MEM 11060.464844 1594659122.8767
MEM 11073.238281 1594659122.9773
MEM 11091.238281 1594659123.0780
MEM 11107.425781 1594659123.1786
MEM 11112.171875 1594659123.2792
MEM 11112.171875 1594659123.3799
MEM 11124.171875 1594659123.4806
MEM 11156.656250 1594659123.5812
MEM 11159.167969 1594659123.6818
MEM 11161.652344 1594659123.7824
MEM 11164.136719 1594659123.8831
MEM 11166.648438 1594659123.9838
MEM 11169.160156 1594659124.0844
MEM 11171.628906 1594659124.1851
MEM 11173.937500 1594659124.2857
MEM 11178.390625 1594659124.3865
MEM 11136.855469 1594659124.4872
MEM 11136.855469 1594659124.5878
MEM 11151.417969 1594659124.6885
MEM 11153.578125 1594659124.7891
MEM 11155.507812 1594659124.8898
MEM 11157.714844 1594659124.9904
MEM 11159.941406 1594659125.0911
MEM 11173.449219 1594659125.1917
MEM 11185.683594 1594659125.2923
MEM 11192.175781 1594659125.3930
MEM 11192.175781 1594659125.4936
MEM 11205.957031 1594659125.5943
MEM 11214.132812 1594659125.6949
MEM 11216.339844 1594659125.7956
MEM 11218.562500 1594659125.8963
MEM 11220.855469 1594659125.9970
MEM 11223.214844 1594659126.0976
MEM 11225.781250 1594659126.1982
MEM 11228.832031 1594659126.2989
MEM 11230.933594 1594659126.3996
MEM 11237.378906 1594659126.5002
MEM 11248.464844 1594659126.6009
MEM 11256.972656 1594659126.7015
MEM 11256.972656 1594659126.8021
MEM 11263.929688 1594659126.9028
MEM 11274.636719 1594659127.0034
MEM 11274.636719 1594659127.1041
MEM 11274.636719 1594659127.2047
MEM 11276.765625 1594659127.3054
MEM 11279.937500 1594659127.4060
MEM 11283.136719 1594659127.5066
MEM 11285.023438 1594659127.6073
MEM 11294.046875 1594659127.7079
MEM 11305.390625 1594659127.8086
MEM 11313.898438 1594659127.9092
MEM 11313.898438 1594659128.0099
MEM 11321.109375 1594659128.1105
MEM 11331.566406 1594659128.2112
MEM 11331.566406 1594659128.3118
MEM 11333.156250 1594659128.4124
MEM 11336.460938 1594659128.5131
MEM 11339.769531 1594659128.6138
MEM 11343.101562 1594659128.7144
MEM 11353.046875 1594659128.8150
MEM 11361.554688 1594659128.9157
MEM 11362.582031 1594659129.0163
MEM 11367.886719 1594659129.1169
MEM 11367.886719 1594659129.2176
MEM 11368.546875 1594659129.3182
MEM 11370.472656 1594659129.4189
MEM 11372.671875 1594659129.5195
MEM 11372.671875 1594659129.6202
MEM 11377.066406 1594659129.7209
MEM 11377.066406 1594659129.8215
MEM 11378.703125 1594659129.9221
MEM 11383.085938 1594659130.0227
MEM 11389.296875 1594659130.1234
MEM 11389.894531 1594659130.2240
MEM 11392.949219 1594659130.3246
MEM 11398.785156 1594659130.4253
MEM 11409.871094 1594659130.5260
MEM 11419.667969 1594659130.6266
MEM 11419.667969 1594659130.7273
MEM 11435.394531 1594659130.8279
MEM 11448.035156 1594659130.9286
MEM 11451.093750 1594659131.0293
MEM 11454.132812 1594659131.1301
MEM 11457.199219 1594659131.2307
MEM 11460.238281 1594659131.3313
MEM 11463.343750 1594659131.4320
MEM 11466.558594 1594659131.5326
MEM 11477.128906 1594659131.6333
MEM 11490.535156 1594659131.7339
MEM 11497.238281 1594659131.8345
MEM 11497.238281 1594659131.9352
MEM 11508.066406 1594659132.0358
MEM 11514.960938 1594659132.1365
MEM 11516.113281 1594659132.2371
MEM 11519.136719 1594659132.3378
MEM 11522.578125 1594659132.4384
MEM 11525.851562 1594659132.5391
MEM 11529.234375 1594659132.6397
MEM 11532.050781 1594659132.7404
MEM 11543.136719 1594659132.8410
MEM 11551.128906 1594659132.9416
MEM 11556.800781 1594659133.0422
MEM 11556.800781 1594659133.1429
MEM 11568.136719 1594659133.2436
MEM 11574.558594 1594659133.3442
MEM 11574.558594 1594659133.4449
MEM 11574.558594 1594659133.5455
MEM 11574.558594 1594659133.6462
MEM 11576.894531 1594659133.7469
MEM 11580.066406 1594659133.8475
MEM 11585.898438 1594659133.9481
MEM 11595.179688 1594659134.0488
MEM 11606.781250 1594659134.1494
MEM 11612.968750 1594659134.2501
MEM 11612.968750 1594659134.3507
MEM 11624.054688 1594659134.4514
MEM 11630.730469 1594659134.5520
MEM 11630.730469 1594659134.6527
MEM 11630.730469 1594659134.7535
MEM 11630.730469 1594659134.8541
MEM 11633.890625 1594659134.9548
MEM 11637.089844 1594659135.0554
MEM 11639.871094 1594659135.1560
MEM 11650.441406 1594659135.2567
MEM 11661.785156 1594659135.3573
MEM 11667.199219 1594659135.4580
MEM 11667.199219 1594659135.5587
MEM 11678.027344 1594659135.6593
MEM 11684.917969 1594659135.7600
MEM 11684.917969 1594659135.8606
MEM 11686.871094 1594659135.9612
MEM 11689.917969 1594659136.0619
MEM 11692.988281 1594659136.1626
MEM 11696.031250 1594659136.2632
MEM 11697.859375 1594659136.3639
MEM 11706.625000 1594659136.4645
MEM 11717.453125 1594659136.5652
MEM 11725.445312 1594659136.6658
MEM 11725.445312 1594659136.7665
MEM 11733.179688 1594659136.8671
MEM 11743.144531 1594659136.9678
MEM 11743.144531 1594659137.0684
MEM 11743.144531 1594659137.1690
MEM 11743.210938 1594659137.2697
MEM 11746.203125 1594659137.3704
MEM 11749.187500 1594659137.4710
MEM 11751.722656 1594659137.5716
MEM 11764.164062 1594659137.6723
MEM 11775.250000 1594659137.7730
MEM 11780.921875 1594659137.8736
MEM 11780.921875 1594659137.9743
MEM 11794.585938 1594659138.0749
MEM 11795.988281 1594659138.1756
MEM 11795.988281 1594659138.2763
MEM 11795.988281 1594659138.3769
MEM 11795.988281 1594659138.4775
MEM 11795.988281 1594659138.5782
MEM 11796.867188 1594659138.6788
MEM 11798.128906 1594659138.7795
MEM 11801.343750 1594659138.8802
MEM 11801.421875 1594659138.9808
MEM 11805.816406 1594659139.0814
MEM 11805.816406 1594659139.1821
MEM 11805.816406 1594659139.2827
MEM 11807.761719 1594659139.3834
MEM 11822.300781 1594659139.4840
MEM 11825.292969 1594659139.5846
MEM 11828.285156 1594659139.6853
MEM 11831.335938 1594659139.7859
MEM 11839.699219 1594659139.8866
MEM 11850.785156 1594659139.9873
MEM 11858.003906 1594659140.0879
MEM 11858.003906 1594659140.1886
MEM 11875.277344 1594659140.2892
MEM 11886.941406 1594659140.3899
MEM 11889.972656 1594659140.4905
MEM 11893.054688 1594659140.5911
MEM 11896.140625 1594659140.6918
MEM 11899.343750 1594659140.7924
MEM 11902.335938 1594659140.8931
MEM 11905.980469 1594659140.9937
MEM 11916.292969 1594659141.0944
MEM 11927.636719 1594659141.1951
MEM 11932.277344 1594659141.2957
MEM 11932.277344 1594659141.3965
MEM 11944.652344 1594659141.4971
MEM 11949.945312 1594659141.5978
MEM 11949.945312 1594659141.6984
MEM 11949.945312 1594659141.7991
MEM 11950.980469 1594659141.8998
MEM 11954.023438 1594659142.0004
MEM 11957.046875 1594659142.1010
MEM 11958.789062 1594659142.2017
MEM 11969.617188 1594659142.3023
MEM 11980.445312 1594659142.4030
MEM 11989.210938 1594659142.5037
MEM 11989.210938 1594659142.6043
MEM 11996.687500 1594659142.7050
MEM 12007.019531 1594659142.8056
MEM 12007.019531 1594659142.9063
MEM 12009.750000 1594659143.0070
MEM 12012.718750 1594659143.1076
MEM 12015.691406 1594659143.2083
MEM 12018.667969 1594659143.3089
MEM 12021.472656 1594659143.4096
MEM 12029.347656 1594659143.5102
MEM 12040.433594 1594659143.6109
MEM 12052.035156 1594659143.7115
MEM 12053.066406 1594659143.8121
MEM 12055.386719 1594659143.9128
MEM 12069.308594 1594659144.0135
MEM 12070.859375 1594659144.1141
MEM 12070.859375 1594659144.2148
MEM 12070.859375 1594659144.3154
MEM 12070.859375 1594659144.4161
MEM 12070.859375 1594659144.5168
MEM 12073.960938 1594659144.6174
MEM 12077.070312 1594659144.7181
MEM 12087.898438 1594659144.8187
MEM 12099.757812 1594659144.9194
MEM 12100.531250 1594659145.0200
MEM 12103.109375 1594659145.1206
MEM 12117.031250 1594659145.2213
MEM 12118.261719 1594659145.3219
MEM 12118.261719 1594659145.4225
MEM 12118.261719 1594659145.5232
MEM 12120.535156 1594659145.6239
MEM 12123.554688 1594659145.7245
MEM 12126.601562 1594659145.8252
MEM 12128.382812 1594659145.9259
MEM 12139.210938 1594659146.0265
MEM 12150.296875 1594659146.1272
MEM 12156.226562 1594659146.2278
MEM 12156.226562 1594659146.3285
MEM 12166.789062 1594659146.4291
MEM 12173.859375 1594659146.5298
MEM 12173.859375 1594659146.6304
MEM 12175.742188 1594659146.7310
MEM 12178.710938 1594659146.8317
MEM 12181.667969 1594659146.9324
MEM 12184.632812 1594659147.0330
MEM 12186.789062 1594659147.1337
MEM 12200.683594 1594659147.2343
MEM 12212.285156 1594659147.3349
MEM 12214.347656 1594659147.4356
MEM 12219.503906 1594659147.5363
MEM 12227.191406 1594659147.6369
MEM 12227.191406 1594659147.7376
MEM 12227.191406 1594659147.8382
MEM 12227.191406 1594659147.9389
MEM 12227.191406 1594659148.0396
MEM 12228.347656 1594659148.1402
MEM 12230.273438 1594659148.2408
MEM 12232.472656 1594659148.3415
MEM 12232.472656 1594659148.4422
MEM 12236.867188 1594659148.5428
MEM 12236.867188 1594659148.6435
MEM 12236.867188 1594659148.7442
MEM 12238.875000 1594659148.8448
MEM 12252.890625 1594659148.9455
MEM 12255.871094 1594659149.0461
MEM 12258.828125 1594659149.1468
MEM 12261.109375 1594659149.2475
MEM 12272.421875 1594659149.3481
MEM 12284.281250 1594659149.4488
MEM 12287.375000 1594659149.5494
MEM 12291.242188 1594659149.6501
MEM 12313.929688 1594659149.7508
MEM 12316.941406 1594659149.8514
MEM 12319.875000 1594659149.9520
MEM 12322.886719 1594659150.0526
MEM 12325.937500 1594659150.1535
MEM 12329.109375 1594659150.2542
MEM 12332.253906 1594659150.3548
MEM 12336.832031 1594659150.4554
MEM 12349.207031 1594659150.5560
MEM 12361.066406 1594659150.6567
MEM 12363.386719 1594659150.7573
MEM 12364.417969 1594659150.8580
MEM 12378.339844 1594659150.9586
MEM 12381.007812 1594659151.0593
MEM 12381.007812 1594659151.1599
MEM 12382.371094 1594659151.2606
MEM 12385.339844 1594659151.3612
MEM 12388.367188 1594659151.4619
MEM 12391.398438 1594659151.5626
MEM 12393.214844 1594659151.6632
MEM 12403.269531 1594659151.7639
MEM 12414.097656 1594659151.8645
MEM 12421.316406 1594659151.9652
MEM 12421.316406 1594659152.0658
MEM 12430.855469 1594659152.1664
MEM 12438.929688 1594659152.2673
MEM 12438.929688 1594659152.3679
MEM 12438.929688 1594659152.4686
MEM 12441.132812 1594659152.5692
MEM 12444.246094 1594659152.6699
MEM 12447.347656 1594659152.7706
MEM 12449.218750 1594659152.8712
MEM 12460.968750 1594659152.9719
MEM 12472.054688 1594659153.0725
MEM 12483.140625 1594659153.1732
